股票名稱,持股(千股),比例,增減,ETF_Id
力旺,210.00,3.59,+0.24%,00891
矽力*-KY,993.00,2.04,-0.26%,00891
健策,256.00,1.99,+0.01%,00891
京元電子,"3,436.00",1.95,-0.45%,00891
創意,253.00,1.75,+0.10%,00891
大聯大,"4,711.00",1.64,-0.18%,00891
信驊,90.00,1.53,-0.54%,00891
環球晶,767.00,1.49,-0.23%,00891
世界,"2,675.00",1.36,+0.06%,00891
力成,"2,078.00",1.29,-0.10%,00891
祥碩,127.00,1.28,+0.17%,00891
旺矽,246.00,1.16,+0.10%,00891
文曄,"1,983.00",1.11,-0.08%,00891
中美晶,"1,519.00",1.04,-0.23%,00891
譜瑞-KY,233.00,0.91,+0.03%,00891
智原,677.00,0.83,+0.01%,00891
采鈺,300.00,0.47,+0.04%,00891
精材,456.00,0.46,-0.02%,00891
家登,186.00,0.46,-0.05%,00891
中砂,288.00,0.42,-0.06%,00891
達發,106.00,0.38,+0.02%,00891
威盛,587.00,0.30,-0.03%,00891
台勝科,180.00,0.09,-0.02%,00891
台積電,"1,444.00",24.62,+0.36%,00892
瑞昱,804.00,7.24,+0.78%,00892
力旺,123.00,6.54,+0.48%,00892
聯發科,286.00,6.42,+0.37%,00892
創意,278.00,6.00,+0.41%,00892
日月光投控,"2,285.00",5.87,+0.03%,00892
聯詠,715.00,5.69,-0.14%,00892
信驊,88.00,4.63,-1.39%,00892
旺矽,271.00,3.98,+0.41%,00892
智原,743.00,2.84,+0.06%,00892
崇越,516.00,2.29,-0.28%,00892
義隆,915.00,2.19,-0.07%,00892
原相,441.00,1.79,+0.21%,00892
全新,602.00,1.59,-0.14%,00892
精材,506.00,1.59,-0.04%,00892
弘塑,66.00,1.55,-0.29%,00892
中砂,315.00,1.43,-0.15%,00892
穎崴,79.00,1.43,-0.14%,00892
達發,116.00,1.30,+0.07%,00892
京鼎,261.00,1.26,-0.10%,00892
瑞鼎,198.00,1.24,0.00%,00892
矽創,362.00,1.22,-0.05%,00892
聯陽,496.00,1.18,0.00%,00892
欣銓,"1,389.00",1.17,-0.09%,00892
志聖,305.00,1.00,-0.02%,00892
新唐,645.00,0.91,-0.08%,00892
致新,210.00,0.80,0.00%,00892
華泰,"1,345.00",0.74,-0.07%,00892
天虹,98.00,0.57,+0.07%,00892
群翊,112.00,0.43,-0.06%,00892
台積電,486.00,28.25,+0.63%,00894
聯發科,109.00,8.35,+0.55%,00894
鴻海,734.00,7.31,-0.88%,00894
台達電,214.00,4.99,+0.34%,00894
智邦,103.00,4.31,+0.48%,00894
廣達,263.00,4.09,-0.28%,00894
華碩,110.00,3.68,-0.02%,00894
大立光,20.00,2.90,+0.17%,00894
台光電,86.00,2.88,+0.60%,00894
緯穎,19.00,2.69,+0.63%,00894
國巨,91.00,2.67,+0.02%,00894
力旺,14.00,2.63,+0.26%,00894
鈊象,45.00,2.37,-0.10%,00894
嘉澤,22.00,2.35,+0.13%,00894
元太,158.00,2.33,-0.18%,00894
奇鋐,68.00,2.29,-0.19%,00894
貿聯-KY,64.00,2.12,-0.27%,00894
旭隼,16.00,1.61,-0.14%,00894
旺矽,31.00,1.53,+0.15%,00894
信驊,7.00,1.30,-0.35%,00894
原相,75.00,1.04,+0.13%,00894
家登,35.00,0.92,-0.08%,00894
中砂,57.00,0.89,-0.08%,00894
萬潤,37.00,0.81,-0.11%,00894
穎崴,13.00,0.81,-0.05%,00894
京鼎,48.00,0.79,-0.04%,00894
精材,69.00,0.74,-0.01%,00894
昇達科,41.00,0.73,+0.02%,00894
辛耘,34.00,0.72,-0.08%,00894
系微,22.00,0.46,-0.14%,00894
台積電,489.00,13.98,+1.05%,00896
鴻海,"1,522.00",7.45,-0.43%,00896
台達電,428.00,4.90,+0.57%,00896
聯發科,109.00,4.10,+0.44%,00896
中華電,"1,117.00",3.67,+0.02%,00896
緯創,"1,048.00",2.90,-0.25%,00896
台泥,"2,952.00",2.49,-0.13%,00896
光寶科,907.00,2.40,-0.11%,00896
台灣大,778.00,2.35,+0.01%,00896
中鋼,"4,342.00",2.27,-0.17%,00896
貿聯-KY,129.00,2.10,-0.14%,00896
致茂,192.00,2.09,-0.02%,00896
和碩,851.00,2.08,-0.05%,00896
台塑,"2,075.00",1.96,-0.32%,00896
中租-KY,649.00,1.95,-0.08%,00896
技嘉,268.00,1.94,+0.02%,00896
微星,377.00,1.84,+0.13%,00896
聯電,"1,572.00",1.80,-0.02%,00896
研華,194.00,1.79,+0.05%,00896
日月光投控,406.00,1.75,+0.11%,00896
大同,"1,365.00",1.74,+0.03%,00896
旭隼,34.00,1.66,+0.03%,00896
南亞,"2,049.00",1.63,-0.48%,00896
華城,107.00,1.61,+0.04%,00896
瑞昱,103.00,1.56,+0.27%,00896
新普,145.00,1.53,+0.08%,00896
聯詠,111.00,1.48,+0.07%,00896
亞泥,"1,358.00",1.46,-0.05%,00896
中美晶,391.00,1.40,-0.20%,00896
華新,"2,141.00",1.35,-0.13%,00896
正新,"1,027.00",1.34,-0.04%,00896
中興電,322.00,1.32,-0.03%,00896
順達,231.00,1.29,+0.08%,00896
力旺,14.00,1.29,+0.15%,00896
信邦,178.00,1.24,+0.02%,00896
佳世達,"1,354.00",1.21,-0.12%,00896
東元,864.00,1.20,-0.02%,00896
士電,204.00,1.04,-0.03%,00896
華立,266.00,0.87,+0.01%,00896
康舒,882.00,0.71,-0.06%,00896
加百裕,613.00,0.62,-0.18%,00896
系統電,550.00,0.61,-0.08%,00896
宣德,376.00,0.58,+0.05%,00896
全漢,319.00,0.52,-0.03%,00896
明基材,576.00,0.46,-0.05%,00896
中碳,184.00,0.45,-0.09%,00896
康普,314.00,0.45,-0.06%,00896
耀,271.00,0.44,-0.01%,00896
聚和,425.00,0.43,-0.03%,00896
達興材料,83.00,0.42,-0.03%,00896
台積電,486.00,30.41,-3.07%,00901
聯發科,128.00,10.52,+1.03%,00901
鴻海,829.00,8.87,-1.66%,00901
台達電,204.00,5.11,+0.85%,00901
廣達,239.00,3.99,-0.03%,00901
日月光投控,281.00,2.65,+0.21%,00901
聯電,"1,014.00",2.54,-0.01%,00901
華碩,61.00,2.18,+0.11%,00901
智邦,48.00,2.15,+0.33%,00901
聯詠,51.00,1.49,N/A,00901
緯穎,10.00,1.48,N/A,00901
大立光,9.00,1.47,N/A,00901
緯創,240.00,1.45,-0.12%,00901
瑞昱,42.00,1.40,N/A,00901
國巨,41.00,1.30,N/A,00901
元太,78.00,1.24,N/A,00901
力旺,6.00,1.16,N/A,00901
台泥,607.00,1.12,N/A,00901
光寶科,187.00,1.08,N/A,00901
聯發科,"1,035.00",5.42,+0.52%,00900
長榮航,"31,251.00",5.13,N/A,00900
華碩,"2,206.00",5.03,N/A,00900
中信金,"34,687.00",5.02,N/A,00900
長榮,"5,980.00",4.98,N/A,00900
聯詠,"2,680.00",4.98,N/A,00900
陽明,"17,738.00",4.97,N/A,00900
聯電,"29,810.00",4.75,N/A,00900
力成,"9,921.00",4.48,+2.12%,00900
台積電,"1,096.00",4.36,N/A,00900
大立光,437.00,4.33,N/A,00900
群光,"7,625.00",4.29,N/A,00900
健鼎,"5,595.00",4.09,N/A,00900
群聯,"1,988.00",3.93,N/A,00900
漢唐,"2,040.00",3.64,N/A,00900
瑞儀,"4,908.00",3.57,N/A,00900
新普,"2,110.00",3.10,-0.75%,00900
可成,"4,094.00",2.94,-1.31%,00900
聚陽,"2,365.00",2.81,N/A,00900
光寶科,"7,467.00",2.75,-2.06%,00900
國產,"12,499.00",2.29,N/A,00900
京城銀,"11,190.00",2.10,N/A,00900
頎邦,"8,600.00",2.05,N/A,00900
亞翔,"2,238.00",1.86,+0.51%,00900
慧洋-KY,"6,084.00",1.52,N/A,00900
義隆,"1,914.00",1.07,-0.05%,00900
裕民,"4,929.00",1.06,N/A,00900
